zip,zip_type,primary_city,county,timezone,area_codes,latitude,longitude,world_region,country,decommissioned,estimated_population,City,CriteriaID,State,StateAbrv,DMARegion,DMARegionCode
26259,POBOX,Dailey,RandolphCounty,America/New_York,304,38.79,-79.89,NA,US,0,0,Dailey,1028327,WestVirginia,WV,"Clarksburg-Weston, WV",598
26260,STANDARD,Davis,TuckerCounty,America/New_York,304,39.13,-79.46,NA,US,0,1003,Davis,9051809,WestVirginia,WV,"Clarksburg-Weston, WV",598
26261,STANDARD,Richwood,NicholasCounty,America/New_York,304,38.22,-80.53,NA,US,0,1725,Richwood,1028410,WestVirginia,WV,"Charleston-Huntington, WV",564
26267,STANDARD,Ellamore,RandolphCounty,America/New_York,304,38.93,-80.08,NA,US,0,0,Ellamore,1028335,WestVirginia,WV,"Clarksburg-Weston, WV",598
26287,STANDARD,Parsons,TuckerCounty,America/New_York,304,39.09,-79.67,NA,US,0,2533,Parsons,1028397,WestVirginia,WV,"Clarksburg-Weston, WV",598
26288,STANDARD,WebsterSprings,WebsterCounty,America/New_York,304,38.47,-80.41,NA,US,0,2477,WebsterSprings,1028438,WestVirginia,WV,"Clarksburg-Weston, WV",598
26292,STANDARD,Thomas,TuckerCounty,America/New_York,304,39.14,-79.49,NA,US,0,604,Thomas,1028429,WestVirginia,WV,"Clarksburg-Weston, WV",598
26301,STANDARD,Clarksburg,HarrisonCounty,America/New_York,304,39.28,-80.33,NA,US,0,21971,Clarksburg,1028322,WestVirginia,WV,"Clarksburg-Weston, WV",598
26302,POBOX,Clarksburg,HarrisonCounty,America/New_York,304,39.28,-80.33,NA,US,0,1055,Clarksburg,1028322,WestVirginia,WV,"Clarksburg-Weston, WV",598
26306,UNIQUE,Clarksburg,HarrisonCounty,America/New_York,304,39.28,-80.33,NA,US,0,0,Clarksburg,1028322,WestVirginia,WV,"Clarksburg-Weston, WV",598
26330,STANDARD,Bridgeport,HarrisonCounty,America/New_York,304,39.29,-80.25,NA,US,0,12642,Bridgeport,1028311,WestVirginia,WV,"Clarksburg-Weston, WV",598
26351,STANDARD,Glenville,GilmerCounty,America/New_York,304,38.93,-80.83,NA,US,0,2085,Glenville,1028346,WestVirginia,WV,"Clarksburg-Weston, WV",598
26354,STANDARD,Grafton,TaylorCounty,America/New_York,304,39.34,-80.01,NA,US,0,8122,Grafton,1028347,WestVirginia,WV,"Clarksburg-Weston, WV",598
26362,STANDARD,Harrisville,RitchieCounty,America/New_York,304,39.21,-81.04,NA,US,0,2416,Harrisville,1028354,WestVirginia,WV,"Clarksburg-Weston, WV",598
26408,STANDARD,MountClare,HarrisonCounty,America/New_York,304,39.2,-80.26,NA,US,0,2425,MountClare,1028385,WestVirginia,WV,"Clarksburg-Weston, WV",598
26416,STANDARD,Philippi,BarbourCounty,America/New_York,304,39.15,-80.04,NA,US,0,5257,Philippi,1028400,WestVirginia,WV,"Clarksburg-Weston, WV",598
26431,STANDARD,Shinnston,HarrisonCounty,America/New_York,304,39.39,-80.29,NA,US,0,4616,Shinnston,1028418,WestVirginia,WV,"Clarksburg-Weston, WV",598
26444,STANDARD,Tunnelton,PrestonCounty,America/New_York,304,39.39,-79.74,NA,US,0,2460,Tunnelton,1028431,WestVirginia,WV,"Pittsburgh, PA",508
26452,STANDARD,Weston,LewisCounty,America/New_York,304,39.04,-80.46,NA,US,0,7915,Weston,1028443,WestVirginia,WV,"Clarksburg-Weston, WV",598
26456,STANDARD,WestUnion,DoddridgeCounty,America/New_York,304,39.29,-80.77,NA,US,0,2708,WestUnion,1028442,WestVirginia,WV,"Clarksburg-Weston, WV",598
26501,STANDARD,Morgantown,MonongaliaCounty,America/New_York,304,39.63,-79.94,NA,US,0,13220,Morgantown,1028383,WestVirginia,WV,"Pittsburgh, PA",508
26502,POBOX,Morgantown,MonongaliaCounty,America/New_York,304,39.63,-79.94,NA,US,0,0,Morgantown,1028383,WestVirginia,WV,"Pittsburgh, PA",508
26504,POBOX,Morgantown,MonongaliaCounty,America/New_York,304,39.63,-79.94,NA,US,0,0,Morgantown,1028383,WestVirginia,WV,"Pittsburgh, PA",508
26505,STANDARD,Morgantown,MonongaliaCounty,America/New_York,304,39.63,-79.94,NA,US,0,16568,Morgantown,1028383,WestVirginia,WV,"Pittsburgh, PA",508
26506,STANDARD,Morgantown,MonongaliaCounty,America/New_York,304,39.63,-79.94,NA,US,0,0,Morgantown,1028383,WestVirginia,WV,"Pittsburgh, PA",508
26507,POBOX,Morgantown,MonongaliaCounty,America/New_York,304,39.63,-79.94,NA,US,0,674,Morgantown,1028383,WestVirginia,WV,"Pittsburgh, PA",508
26508,STANDARD,Morgantown,MonongaliaCounty,America/New_York,304,39.63,-79.94,NA,US,0,22694,Morgantown,1028383,WestVirginia,WV,"Pittsburgh, PA",508
26525,STANDARD,BrucetonMills,PrestonCounty,America/New_York,304,39.65,-79.64,NA,US,0,4111,BrucetonMills,1028313,WestVirginia,WV,"Pittsburgh, PA",508
26534,POBOX,Granville,MonongaliaCounty,America/New_York,304,39.64,-79.99,NA,US,0,770,Granville,1028349,WestVirginia,WV,"Pittsburgh, PA",508
26537,STANDARD,Kingwood,PrestonCounty,America/New_York,304,39.47,-79.68,NA,US,0,4577,Kingwood,1028367,WestVirginia,WV,"Pittsburgh, PA",508
26547,STANDARD,Reedsville,PrestonCounty,America/New_York,304,39.51,-79.8,NA,US,0,2033,Reedsville,9052738,WestVirginia,WV,"Pittsburgh, PA",508
26554,STANDARD,Fairmont,MarionCounty,America/New_York,304,39.48,-80.14,NA,US,0,30980,Fairmont,1028337,WestVirginia,WV,"Clarksburg-Weston, WV",598
26555,POBOX,Fairmont,MarionCounty,America/New_York,304,39.48,-80.14,NA,US,0,855,Fairmont,1028337,WestVirginia,WV,"Clarksburg-Weston, WV",598
26571,STANDARD,Farmington,MarionCounty,America/New_York,304,39.51,-80.25,NA,US,0,1625,Farmington,1028339,WestVirginia,WV,"Clarksburg-Weston, WV",598
26601,STANDARD,Sutton,BraxtonCounty,America/New_York,304,38.66,-80.71,NA,US,0,3056,Sutton,1028427,WestVirginia,WV,"Charleston-Huntington, WV",564
26621,STANDARD,Flatwoods,BraxtonCounty,America/New_York,304,38.72,-80.65,NA,US,0,601,Flatwoods,1028341,WestVirginia,WV,"Charleston-Huntington, WV",564
26624,STANDARD,Gassaway,BraxtonCounty,America/New_York,304,38.67,-80.77,NA,US,0,2151,Gassaway,1028344,WestVirginia,WV,"Charleston-Huntington, WV",564
26651,STANDARD,Summersville,NicholasCounty,America/New_York,304,38.28,-80.84,NA,US,0,6954,Summersville,1028426,WestVirginia,WV,"Charleston-Huntington, WV",564
26719,STANDARD,FortAshby,MineralCounty,America/New_York,304,39.49,-78.76,NA,US,0,2421,FortAshby,1028343,WestVirginia,WV,"Washington, DC (Hagerstown, MD)",511
26722,STANDARD,GreenSpring,HampshireCounty,America/New_York,304,39.49,-78.62,NA,US,0,0,GreenSpring,1028351,WestVirginia,WV,"Washington, DC (Hagerstown, MD)",511
26726,STANDARD,Keyser,MineralCounty,America/New_York,304,39.43,-78.98,NA,US,0,10474,Keyser,1028365,WestVirginia,WV,"Washington, DC (Hagerstown, MD)",511
26757,STANDARD,Romney,HampshireCounty,America/New_York,304,39.34,-78.75,NA,US,0,4677,Romney,1028412,WestVirginia,WV,"Washington, DC (Hagerstown, MD)",511
26807,STANDARD,Franklin,PendletonCounty,America/New_York,304,38.64,-79.33,NA,US,0,2493,Franklin,1028342,WestVirginia,WV,"Harrisonburg, VA",569
26810,STANDARD,LostCity,HardyCounty,America/New_York,304,38.92,-78.83,NA,US,0,0,LostCity,1028373,WestVirginia,WV,"Washington, DC (Hagerstown, MD)",511
26815,STANDARD,SugarGrove,PendletonCounty,America/New_York,304,38.51,-79.32,NA,US,0,772,SugarGrove,1028425,WestVirginia,WV,"Harrisonburg, VA",569
26836,STANDARD,Moorefield,HardyCounty,America/New_York,304,39.06,-78.96,NA,US,0,5149,Moorefield,1028382,WestVirginia,WV,"Washington, DC (Hagerstown, MD)",511
26845,STANDARD,OldFields,HardyCounty,America/New_York,304,39.14,-78.95,NA,US,0,724,OldFields,1028394,WestVirginia,WV,"Washington, DC (Hagerstown, MD)",511
26847,STANDARD,Petersburg,GrantCounty,America/New_York,304,38.99,-79.12,NA,US,0,5316,Petersburg,1028398,WestVirginia,WV,"Washington, DC (Hagerstown, MD)",511
27006,STANDARD,Advance,DavieCounty,America/New_York,336,35.93,-80.4,NA,US,0,12136,Advance,1020982,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27009,STANDARD,BelewsCreek,ForsythCounty,America/New_York,336,36.25,-80.06,NA,US,0,2402,BelewsCreek,1021007,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27012,STANDARD,Clemmons,ForsythCounty,America/New_York,"336,910",36.02,-80.38,NA,US,0,22622,Clemmons,1021055,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27013,STANDARD,Cleveland,RowanCounty,America/New_York,704,35.73,-80.67,NA,US,0,4819,Cleveland,1021056,NorthCarolina,NC,"Charlotte, NC",517
27016,STANDARD,Danbury,StokesCounty,America/New_York,336,36.4,-80.21,NA,US,0,1343,Danbury,1021077,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27017,STANDARD,Dobson,SurryCounty,America/New_York,336,36.39,-80.72,NA,US,0,6754,Dobson,1021081,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27020,STANDARD,Hamptonville,YadkinCounty,America/New_York,"336,704",36.11,-80.81,NA,US,0,5076,Hamptonville,1021135,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27021,STANDARD,King,StokesCounty,America/New_York,336,36.27,-80.35,NA,US,0,14474,King,1021170,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27023,STANDARD,Lewisville,ForsythCounty,America/New_York,336,36.09,-80.4,NA,US,0,10702,Lewisville,1021187,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27025,STANDARD,Madison,RockinghamCounty,America/New_York,336,36.38,-79.97,NA,US,0,8768,Madison,1021196,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27027,STANDARD,Mayodan,RockinghamCounty,America/New_York,336,36.41,-79.97,NA,US,0,3373,Mayodan,1021211,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27028,STANDARD,Mocksville,DavieCounty,America/New_York,"336,704",35.89,-80.55,NA,US,0,20083,Mocksville,1021220,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27030,STANDARD,MountAiry,SurryCounty,America/New_York,336,36.5,-80.61,NA,US,0,28946,MountAiry,1021226,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27040,STANDARD,Pfafftown,ForsythCounty,America/New_York,336,36.15,-80.3,NA,US,0,9340,Pfafftown,1021260,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27041,STANDARD,PilotMountain,SurryCounty,America/New_York,336,36.38,-80.47,NA,US,0,6299,PilotMountain,1021261,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27042,STANDARD,PineHall,StokesCounty,America/New_York,336,36.31,-80.06,NA,US,0,622,PineHall,1021262,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27045,STANDARD,RuralHall,ForsythCounty,America/New_York,336,36.23,-80.29,NA,US,0,7167,RuralHall,1021297,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27048,STANDARD,Stoneville,RockinghamCounty,America/New_York,336,36.46,-79.9,NA,US,0,6763,Stoneville,1021323,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27050,STANDARD,Tobaccoville,ForsythCounty,America/New_York,336,36.23,-80.39,NA,US,0,3342,Tobaccoville,1021338,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27052,STANDARD,WalnutCove,StokesCounty,America/New_York,336,36.29,-80.13,NA,US,0,8344,WalnutCove,1021352,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27055,STANDARD,Yadkinville,YadkinCounty,America/New_York,"336,704",36.13,-80.65,NA,US,0,11454,Yadkinville,1021381,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27094,UNIQUE,RuralHall,ForsythCounty,America/New_York,336,36.23,-80.29,NA,US,0,0,RuralHall,1021297,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27098,UNIQUE,RuralHall,ForsythCounty,America/New_York,336,36.23,-80.29,NA,US,0,0,RuralHall,1021297,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27099,UNIQUE,RuralHall,ForsythCounty,America/New_York,336,36.23,-80.29,NA,US,0,0,RuralHall,1021297,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27203,STANDARD,Asheboro,RandolphCounty,America/New_York,336,35.71,-79.81,NA,US,0,15228,Asheboro,1020990,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27204,POBOX,Asheboro,RandolphCounty,America/New_York,336,35.71,-79.81,NA,US,0,1816,Asheboro,1020990,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27205,STANDARD,Asheboro,RandolphCounty,America/New_York,336,35.65,-79.84,NA,US,0,25331,Asheboro,1020990,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27212,STANDARD,Blanch,CaswellCounty,America/New_York,336,36.51,-79.28,NA,US,0,1108,Blanch,1021014,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27214,STANDARD,BrownsSummit,GuilfordCounty,America/New_York,336,36.2,-79.69,NA,US,0,8746,BrownsSummit,1021021,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27215,STANDARD,Burlington,AlamanceCounty,America/New_York,336,36.08,-79.44,NA,US,0,30712,Burlington,1021028,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27216,POBOX,Burlington,AlamanceCounty,America/New_York,336,36.08,-79.44,NA,US,0,1187,Burlington,1021028,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27217,STANDARD,Burlington,AlamanceCounty,America/New_York,336,36.08,-79.44,NA,US,0,27330,Burlington,1021028,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27220,UNIQUE,Burlington,AlamanceCounty,America/New_York,336,36.02,-79.48,NA,US,1,0,Burlington,1021028,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27230,POBOX,CedarFalls,RandolphCounty,America/New_York,336,35.8,-79.72,NA,US,0,0,CedarFalls,1021045,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27233,STANDARD,Climax,RandolphCounty,America/New_York,336,35.92,-79.73,NA,US,0,2848,Climax,1021057,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27235,STANDARD,Colfax,GuilfordCounty,America/New_York,336,36.13,-80.02,NA,US,0,3794,Colfax,1021061,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27239,STANDARD,Denton,DavidsonCounty,America/New_York,336,35.63,-80.11,NA,US,0,7225,Denton,9051824,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27242,STANDARD,EagleSprings,MooreCounty,America/New_York,910,35.3,-79.65,NA,US,0,1442,EagleSprings,1021086,NorthCarolina,NC,"Raleigh-Durham (Fayetteville), NC",560
27243,STANDARD,Efland,OrangeCounty,America/New_York,919,36.06,-79.17,NA,US,0,3745,Efland,1021090,NorthCarolina,NC,"Raleigh-Durham (Fayetteville), NC",560
27244,STANDARD,Elon,AlamanceCounty,America/New_York,"336,910",36.09,-79.51,NA,US,0,8430,Elon,1021096,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27249,STANDARD,Gibsonville,GuilfordCounty,America/New_York,336,36.1,-79.54,NA,US,0,9770,Gibsonville,1021121,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27252,STANDARD,Goldston,ChathamCounty,America/New_York,919,35.59,-79.32,NA,US,0,1471,Goldston,1021124,NorthCarolina,NC,"Raleigh-Durham (Fayetteville), NC",560
27253,STANDARD,Graham,AlamanceCounty,America/New_York,336,36.06,-79.39,NA,US,0,22736,Graham,1021125,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27258,STANDARD,HawRiver,AlamanceCounty,America/New_York,336,36.09,-79.36,NA,US,0,5049,HawRiver,1021142,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27260,STANDARD,HighPoint,GuilfordCounty,America/New_York,336,35.98,-79.99,NA,US,0,17208,HighPoint,1021149,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27261,POBOX,HighPoint,GuilfordCounty,America/New_York,336,35.98,-79.99,NA,US,0,1071,HighPoint,1021149,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27262,STANDARD,HighPoint,GuilfordCounty,America/New_York,336,35.98,-79.99,NA,US,0,17405,HighPoint,1021149,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27263,STANDARD,HighPoint,RandolphCounty,America/New_York,336,35.98,-79.99,NA,US,0,16748,HighPoint,1021149,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27264,POBOX,HighPoint,GuilfordCounty,America/New_York,336,35.98,-79.99,NA,US,0,0,HighPoint,1021149,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27265,STANDARD,HighPoint,GuilfordCounty,America/New_York,336,35.98,-79.99,NA,US,0,37630,HighPoint,1021149,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27278,STANDARD,Hillsborough,OrangeCounty,America/New_York,919,36.07,-79.1,NA,US,0,20214,Hillsborough,1021152,NorthCarolina,NC,"Raleigh-Durham (Fayetteville), NC",560
27281,STANDARD,JacksonSprings,MooreCounty,America/New_York,910,35.19,-79.64,NA,US,0,1835,JacksonSprings,1021162,NorthCarolina,NC,"Raleigh-Durham (Fayetteville), NC",560
27282,STANDARD,Jamestown,GuilfordCounty,America/New_York,336,35.99,-79.93,NA,US,0,13211,Jamestown,1021164,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27284,STANDARD,Kernersville,ForsythCounty,America/New_York,336,36.11,-80.07,NA,US,0,42019,Kernersville,1021168,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27285,POBOX,Kernersville,ForsythCounty,America/New_York,336,36.11,-80.07,NA,US,0,809,Kernersville,1021168,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27288,STANDARD,Eden,RockinghamCounty,America/New_York,336,36.5,-79.74,NA,US,0,17582,Eden,1021088,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27289,POBOX,Eden,RockinghamCounty,America/New_York,336,36.5,-79.74,NA,US,0,783,Eden,1021088,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27292,STANDARD,Lexington,DavidsonCounty,America/New_York,"336,704,910",35.8,-80.25,NA,US,0,29284,Lexington,1021188,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27293,POBOX,Lexington,DavidsonCounty,America/New_York,336,35.8,-80.25,NA,US,0,998,Lexington,1021188,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27294,UNIQUE,Lexington,DavidsonCounty,America/New_York,336,35.8,-80.25,NA,US,0,0,Lexington,1021188,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27295,STANDARD,Lexington,DavidsonCounty,America/New_York,"336,704",35.8,-80.25,NA,US,0,29190,Lexington,1021188,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27298,STANDARD,Liberty,RandolphCounty,America/New_York,336,35.85,-79.57,NA,US,0,8345,Liberty,9052317,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27301,STANDARD,McLeansville,GuilfordCounty,America/New_York,336,36.1,-79.66,NA,US,0,7421,McLeansville,1021212,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27302,STANDARD,Mebane,AlamanceCounty,America/New_York,"919,336",36.09,-79.27,NA,US,0,21127,Mebane,1021215,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27306,STANDARD,MountGilead,MontgomeryCounty,America/New_York,"704,910",35.21,-80,NA,US,0,4804,MountGilead,1021227,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27310,STANDARD,OakRidge,GuilfordCounty,America/New_York,336,36.17,-79.98,NA,US,0,6630,OakRidge,9052579,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27312,STANDARD,Pittsboro,ChathamCounty,America/New_York,919,35.71,-79.17,NA,US,0,15224,Pittsboro,1021268,NorthCarolina,NC,"Raleigh-Durham (Fayetteville), NC",560
27313,STANDARD,PleasantGarden,GuilfordCounty,America/New_York,336,35.96,-79.77,NA,US,0,5876,PleasantGarden,1021269,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27316,STANDARD,Ramseur,RandolphCounty,America/New_York,336,35.73,-79.65,NA,US,0,5344,Ramseur,1021279,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27317,STANDARD,Randleman,RandolphCounty,America/New_York,336,35.81,-79.8,NA,US,0,13648,Randleman,1021280,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27320,STANDARD,Reidsville,RockinghamCounty,America/New_York,336,36.34,-79.67,NA,US,0,29499,Reidsville,1021282,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27321,UNIQUE,Reidsville,RockinghamCounty,America/New_York,336,36.35,-79.66,NA,US,1,0,Reidsville,1021282,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27322,UNIQUE,Reidsville,RockinghamCounty,America/New_York,336,36.35,-79.66,NA,US,1,0,Reidsville,1021282,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27323,POBOX,Reidsville,RockinghamCounty,America/New_York,336,36.34,-79.67,NA,US,0,911,Reidsville,1021282,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27325,STANDARD,Robbins,MooreCounty,America/New_York,"910,336",35.43,-79.58,NA,US,0,5174,Robbins,1021285,NorthCarolina,NC,"Raleigh-Durham (Fayetteville), NC",560
27330,STANDARD,Sanford,LeeCounty,America/New_York,"919,910",35.47,-79.18,NA,US,0,27541,Sanford,1021302,NorthCarolina,NC,"Raleigh-Durham (Fayetteville), NC",560
27331,POBOX,Sanford,LeeCounty,America/New_York,919,35.47,-79.18,NA,US,0,2474,Sanford,1021302,NorthCarolina,NC,"Raleigh-Durham (Fayetteville), NC",560
27332,STANDARD,Sanford,LeeCounty,America/New_York,919,35.36,-79.13,NA,US,0,21711,Sanford,1021302,NorthCarolina,NC,"Raleigh-Durham (Fayetteville), NC",560
27340,POBOX,Saxapahaw,AlamanceCounty,America/New_York,,35.94,-79.32,NA,US,0,0,Saxapahaw,9052811,NorthCarolina,NC,"Greensboro-High Point-Winston Salem, NC",518
27344,STANDARD,SilerCity,ChathamCounty,America/New_York,"919,336",35.72,-79.46,NA,US,0,13823,SilerCity,1021307,NorthCarolina,NC,"Raleigh-Durham (Fayetteville), NC",560
